Chr	Start	End	No. Probes	Features	Descriptions	Mean Custom_library	StDev Custom_library	Mean xGen_library	StDev xGen_library	Mean Noenrichment_library	StDev Noenrichment_library
2	74655825	74655826	1			15.464831	0.0	15.113046	0.0	6.5416317	0.0
2	74655990	74655991	1			15.826059	0.0	15.460969	0.0	7.2785974	0.0
2	74682449	74682450	1			15.681607	0.0	15.219468	0.0	5.9566693	0.0
2	74682458	74682459	1			15.694535	0.0	15.209818	0.0	5.9566693	0.0
2	75425568	75425569	1			16.298674	0.0	15.920401	0.0	7.2785974	0.0
2	77816430	77816431	1			15.423499	0.0	15.009314	0.0	6.9566693	0.0
2	77816438	77816439	1			15.46634	0.0	15.038682	0.0	6.9566693	0.0
2	77816575	77816576	1			15.658042	0.0	15.326039	0.0	7.2785974	0.0
2	77816583	77816584	1			15.658042	0.0	15.318576	0.0	7.2785974	0.0
2	77816782	77816783	1			15.731382	0.0	15.392951	0.0	6.9566693	0.0
2	77816901	77816902	1			15.350234	0.0	15.049543	0.0	6.9566693	0.0
2	77816917	77816918	1			15.351867	0.0	15.020396	0.0	6.9566693	0.0
2	84184889	84184890	1			16.07275	0.0	15.706039	0.0	7.5416317	0.0
2	91645789	91645790	1			16.746979	0.0	16.354784	0.0	7.9566693	0.0
2	93014386	93014387	1			16.125252	0.0	15.733239	0.0	5.9566693	0.0
2	93365728	93365729	1			16.332975	0.0	15.857928	0.0	6.9566693	0.0
2	93365751	93365752	1			16.380148	0.0	15.904536	0.0	6.9566693	0.0
2	122665822	122665823	1			15.827233	0.0	15.295951	0.0	7.7640243	0.0
2	124938346	124938347	1			16.034624	0.0	15.541396	0.0	6.5416317	0.0
2	127552852	127552853	1			16.260063	0.0	15.777463	0.0	5.9566693	0.0
2	130638074	130638075	1			16.422722	0.0	15.903539	0.0	5.9566693	0.0
2	130638082	130638083	1			16.421167	0.0	15.893527	0.0	5.9566693	0.0
2	130638090	130638091	1			16.410238	0.0	15.885468	0.0	5.9566693	0.0
2	130638097	130638098	1			16.415714	0.0	15.901542	0.0	5.9566693	0.0
2	131524854	131524855	1			16.403955	0.0	15.993464	0.0	7.7640243	0.0
2	131561342	131561343	1			16.049793	0.0	15.538829	0.0	6.9566693	0.0
2	133553339	133553340	1			15.721312	0.0	15.29747	0.0	6.9566693	0.0
2	133554552	133554553	1			15.838925	0.0	15.361337	0.0	6.9566693	0.0
2	133554559	133554560	1			15.863173	0.0	15.377231	0.0	6.5416317	0.0
2	133554566	133554567	1			15.949827	0.0	15.477149	0.0	6.5416317	0.0
2	133554575	133554576	1			16.016205	0.0	15.533681	0.0	6.5416317	0.0
2	133554672	133554673	1			14.821352	0.0	14.405686	0.0	4.9566693	0.0
2	143546106	143546107	1			14.844735	0.0	14.516823	0.0	6.5416317	0.0
2	143862630	143862631	1			15.88927	0.0	15.510285	0.0	7.7640243	0.0
2	147180836	147180837	1			15.390513	0.0	14.971741	0.0	6.5416317	0.0
2	147180936	147180937	1			15.343684	0.0	14.956433	0.0	5.9566693	0.0
2	152156224	152156225	1			15.850522	0.0	15.318576	0.0	7.9566693	0.0
2	153032202	153032203	1			15.52686	0.0	15.131905	0.0	6.5416317	0.0
2	154221007	154221008	1			16.353498	0.0	15.923356	0.0	7.7640243	0.0
2	158191198	158191199	1			16.471607	0.0	16.037773	0.0	8.4161005	0.0
2	158554597	158554598	1			16.585638	0.0	16.137854	0.0	7.5416317	0.0
2	163551657	163551658	1			16.183268	0.0	15.706039	0.0	6.5416317	0.0
2	164171874	164171875	1			16.13382	0.0	15.565558	0.0	7.2785974	0.0
2	165407774	165407775	1			16.531912	0.0	16.104391	0.0	7.5416317	0.0
2	168842301	168842302	1			15.769758	0.0	15.306554	0.0	7.7640243	0.0
2	172042259	172042260	1			15.667253	0.0	15.173871	0.0	6.9566693	0.0
2	178558221	178558222	1			16.253962	0.0	15.838228	0.0	7.2785974	0.0
2	180273934	180273935	1			16.690668	0.0	16.310322	0.0	7.5416317	0.0
2	180334000	180334001	1			15.910479	0.0	15.43221	0.0	7.9566693	0.0
2	180642035	180642036	1			15.27821	0.0	14.887486	0.0	7.2785974	0.0
3	14393935	14393936	1			16.470104	0.0	16.006529	0.0	7.9566693	0.0
3	17787694	17787695	1			16.622633	0.0	16.266773	0.0	8.278597	0.0
3	23264181	23264182	1			-6.643856	0.0	-6.643856	0.0	7.2785974	0.0
3	29082965	29082966	1			15.609724	0.0	15.155556	0.0	6.5416317	0.0
3	29082967	29082968	1			15.600138	0.0	15.155556	0.0	6.5416317	0.0
3	29082969	29082970	1			15.61789	0.0	15.170558	0.0	6.5416317	0.0
3	29082978	29082979	1			15.59187	0.0	15.188685	0.0	6.5416317	0.0
3	29082984	29082985	1			15.632743	0.0	15.208203	0.0	6.5416317	0.0
3	45380703	45380704	1			16.369709	0.0	15.908519	0.0	7.2785974	0.0
3	50879680	50879681	1			16.411022	0.0	15.9726925	0.0	8.278597	0.0
3	52180554	52180555	1			16.33215	0.0	15.918427	0.0	7.2785974	0.0
3	62338866	62338867	1			15.293585	0.0	14.883445	0.0	7.2785974	0.0
3	62339346	62339347	1			15.872303	0.0	15.416914	0.0	6.9566693	0.0
3	62339361	62339362	1			15.817812	0.0	15.3757925	0.0	7.2785974	0.0
3	62340384	62340385	1			16.367289	0.0	15.934141	0.0	7.7640243	0.0
3	62340390	62340391	1			16.353498	0.0	15.917439	0.0	7.5416317	0.0
3	82876385	82876386	1			15.364864	0.0	14.782897	0.0	4.9566693	0.0
3	84478979	84478980	1			16.337103	0.0	15.840315	0.0	5.9566693	0.0
3	84478982	84478983	1			16.336279	0.0	15.846556	0.0	5.9566693	0.0
3	95172676	95172677	1			15.605623	0.0	15.203348	0.0	6.9566693	0.0
3	95172681	95172682	1			15.613813	0.0	15.217864	0.0	6.9566693	0.0
3	95172730	95172731	1			15.888145	0.0	15.481166	0.0	7.2785974	0.0
3	95172735	95172736	1			15.879114	0.0	15.478489	0.0	7.2785974	0.0
3	95172756	95172757	1			15.859734	0.0	15.469082	0.0	6.9566693	0.0
3	95172904	95172905	1			16.049793	0.0	15.689933	0.0	6.9566693	0.0
3	95172909	95172910	1			16.053812	0.0	15.67715	0.0	6.5416317	0.0
3	95172916	95172917	1			16.05882	0.0	15.673644	0.0	6.9566693	0.0
3	95172930	95172931	1			16.069777	0.0	15.704895	0.0	6.9566693	0.0
3	95172936	95172937	1			16.10603	0.0	15.735483	0.0	6.9566693	0.0
3	95172938	95172939	1			16.096321	0.0	15.737723	0.0	6.9566693	0.0
3	95172946	95172947	1			16.095346	0.0	15.721969	0.0	6.9566693	0.0
3	95173031	95173032	1			16.15268	0.0	15.779639	0.0	7.5416317	0.0
3	95173042	95173043	1			16.156422	0.0	15.777463	0.0	7.5416317	0.0
3	95173045	95173046	1			16.146107	0.0	15.766534	0.0	7.5416317	0.0
3	95173052	95173053	1			16.174067	0.0	15.808699	0.0	7.5416317	0.0
3	95173055	95173056	1			16.166664	0.0	15.783981	0.0	7.5416317	0.0
3	95173076	95173077	1			16.179594	0.0	15.803362	0.0	7.5416317	0.0
3	95173166	95173167	1			16.036655	0.0	15.641701	0.0	6.5416317	0.0
3	95173171	95173172	1			16.03767	0.0	15.632099	0.0	6.5416317	0.0
3	95173181	95173182	1			15.99755	0.0	15.600444	0.0	6.5416317	0.0
3	95173187	95173188	1			15.987081	0.0	15.593039	0.0	6.5416317	0.0
3	95173302	95173303	1			15.9291935	0.0	15.551619	0.0	7.5416317	0.0
3	95173313	95173314	1			15.965911	0.0	15.574359	0.0	7.2785974	0.0
3	95173318	95173319	1			15.950905	0.0	15.538829	0.0	7.2785974	0.0
3	95173328	95173329	1			15.969106	0.0	15.573105	0.0	6.9566693	0.0
3	95173340	95173341	1			15.982871	0.0	15.54907	0.0	6.9566693	0.0
3	95173504	95173505	1			16.00898	0.0	15.465032	0.0	7.7640243	0.0
3	95530366	95530367	1			15.730127	0.0	15.22107	0.0	7.5416317	0.0
3	98991488	98991489	1			16.147987	0.0	15.694553	0.0	7.9566693	0.0
3	100395083	100395084	1			15.898238	0.0	15.433593	0.0	7.9566693	0.0
3	101367450	101367451	1			15.99023	0.0	15.5617695	0.0	7.7640243	0.0
3	124320980	124320981	1			16.238157	0.0	15.810828	0.0	8.126595	0.0
3	124320988	124320989	1			16.225742	0.0	15.809764	0.0	8.126595	0.0
3	124321088	124321089	1			16.355127	0.0	16.000944	0.0	7.7640243	0.0
3	124321111	124321112	1			16.380949	0.0	16.018555	0.0	7.5416317	0.0
3	124321130	124321131	1			16.342041	0.0	15.994401	0.0	7.2785974	0.0
3	124321261	124321262	1			16.323853	0.0	15.934141	0.0	8.126595	0.0
3	124321263	124321264	1			16.325516	0.0	15.939016	0.0	8.126595	0.0
3	127123714	127123715	1			16.174067	0.0	15.777463	0.0	6.9566693	0.0
3	132871461	132871462	1			16.568186	0.0	16.200102	0.0	8.126595	0.0
3	135698636	135698637	1			16.650764	0.0	16.155556	0.0	8.126595	0.0
3	137827749	137827750	1			16.036655	0.0	15.570594	0.0	7.7640243	0.0
3	138644699	138644700	1			15.965911	0.0	15.497122	0.0	7.7640243	0.0
3	148918425	148918426	1			16.4351	0.0	15.960276	0.0	7.2785974	0.0
3	158561353	158561354	1			15.609724	0.0	15.190322	0.0	6.9566693	0.0
3	158561360	158561361	1			15.66594	0.0	15.217864	0.0	6.9566693	0.0
3	158561364	158561365	1			15.66068	0.0	15.238577	0.0	6.9566693	0.0
3	158561373	158561374	1			15.689378	0.0	15.277592	0.0	6.9566693	0.0
3	158561376	158561377	1			15.697106	0.0	15.2760515	0.0	7.2785974	0.0
3	158561378	158561379	1			15.690669	0.0	15.28527	0.0	7.2785974	0.0
3	158561384	158561385	1			15.677707	0.0	15.272965	0.0	7.2785974	0.0
3	158561388	158561389	1			15.667253	0.0	15.258996	0.0	7.2785974	0.0
4	8939035	8939036	1			16.342863	0.0	15.857928	0.0	7.7640243	0.0
4	25799668	25799669	1			15.755024	0.0	15.327528	0.0	6.5416317	0.0
4	25799685	25799686	1			15.736392	0.0	15.295951	0.0	5.9566693	0.0
4	25799805	25799806	1			15.021345	0.0	14.573105	0.0	5.9566693	0.0
4	25799813	25799814	1			14.930286	0.0	14.485171	0.0	5.9566693	0.0
4	32165321	32165322	1			16.303745	0.0	15.892522	0.0	7.7640243	0.0
4	43425437	43425438	1			16.602198	0.0	16.178001	0.0	7.9566693	0.0
4	43632236	43632237	1			16.353498	0.0	16.014866	0.0	7.5416317	0.0
4	43632367	43632368	1			16.500603	0.0	16.10959	0.0	7.2785974	0.0
4	43632400	43632401	1			16.491743	0.0	16.088682	0.0	7.2785974	0.0
4	45846901	45846902	1			16.454988	0.0	16.029568	0.0	5.9566693	0.0
4	46343917	46343918	1			15.712441	0.0	15.292908	0.0	7.2785974	0.0
4	46344139	46344140	1			15.015176	0.0	14.605359	0.0	5.9566693	0.0
4	46344273	46344274	1			15.390513	0.0	14.998144	0.0	6.9566693	0.0
4	46344276	46344277	1			15.403169	0.0	15.027739	0.0	6.9566693	0.0
4	53264088	53264089	1			16.21322	0.0	15.727615	0.0	7.9566693	0.0
4	58206296	58206297	1			15.914904	0.0	15.503719	0.0	7.2785974	0.0
4	62625798	62625799	1			16.583555	0.0	16.126785	0.0	5.9566693	0.0
4	63256946	63256947	1			16.351868	0.0	15.92434	0.0	8.126595	0.0
4	74013920	74013921	1			15.931379	0.0	15.450081	0.0	8.126595	0.0
4	76449539	76449540	1			15.958427	0.0	15.477149	0.0	6.9566693	0.0
4	76449545	76449546	1			15.971232	0.0	15.499764	0.0	6.9566693	0.0
4	76449811	76449812	1			15.833091	0.0	15.479828	0.0	7.7640243	0.0
4	76449815	76449816	1			15.83426	0.0	15.456896	0.0	7.7640243	0.0
4	76449820	76449821	1			15.849367	0.0	15.471776	0.0	7.7640243	0.0
4	76449927	76449928	1			15.470855	0.0	15.113046	0.0	6.5416317	0.0
4	76449945	76449946	1			15.414151	0.0	15.027739	0.0	6.5416317	0.0
4	76449947	76449948	1			15.415713	0.0	15.027739	0.0	6.5416317	0.0
4	76449949	76449950	1			15.423499	0.0	15.044123	0.0	6.5416317	0.0
4	76449951	76449952	1			15.412587	0.0	15.035044	0.0	6.5416317	0.0
4	76449960	76449961	1			15.396854	0.0	15.014866	0.0	6.5416317	0.0
4	76450474	76450475	1			16.025444	0.0	15.576863	0.0	4.9566693	0.0
4	78212176	78212177	1			15.440481	0.0	15.069245	0.0	6.9566693	0.0
4	78212190	78212191	1			15.458782	0.0	15.0869255	0.0	6.9566693	0.0
4	78212204	78212205	1			15.482827	0.0	15.119932	0.0	6.9566693	0.0
4	81442919	81442920	1			15.558318	0.0	15.131905	0.0	5.9566693	0.0
4	81442935	81442936	1			15.66068	0.0	15.187046	0.0	5.9566693	0.0
4	81442938	81442939	1			15.6790085	0.0	15.204968	0.0	5.9566693	0.0
4	83285066	83285067	1			16.21681	0.0	15.701456	0.0	7.5416317	0.0
4	83512415	83512416	1			16.225742	0.0	15.743309	0.0	8.126595	0.0
4	83512420	83512421	1			16.231075	0.0	15.742193	0.0	7.9566693	0.0
4	83512457	83512458	1			16.201494	0.0	15.712888	0.0	7.2785974	0.0
4	91400608	91400609	1			15.409454	0.0	14.923356	0.0	4.9566693	0.0
4	99653663	99653664	1			16.144222	0.0	15.673644	0.0	8.278597	0.0
4	99656957	99656958	1			15.813078	0.0	15.444606	0.0	7.2785974	0.0
4	99656966	99656967	1			15.847053	0.0	15.481166	0.0	7.2785974	0.0
4	99657098	99657099	1			16.125252	0.0	15.715163	0.0	6.5416317	0.0
4	99657114	99657115	1			16.135717	0.0	15.721969	0.0	6.5416317	0.0
4	99657129	99657130	1			16.002756	0.0	15.5781145	0.0	6.5416317	0.0
4	105175579	105175580	1			16.407887	0.0	15.976491	0.0	6.9566693	0.0
4	105175583	105175584	1			16.418053	0.0	15.978387	0.0	6.5416317	0.0
4	105175587	105175588	1			16.331322	0.0	15.907524	0.0	6.9566693	0.0
4	109974787	109974788	1			16.231962	0.0	15.8671665	0.0	7.5416317	0.0
4	114912872	114912873	1			16.169443	0.0	15.668956	0.0	7.5416317	0.0
4	114912894	114912895	1			16.159222	0.0	15.633303	0.0	7.5416317	0.0
4	114912901	114912902	1			16.151743	0.0	15.61514	0.0	7.2785974	0.0
4	117749676	117749677	1			15.519614	0.0	15.074572	0.0	6.5416317	0.0
4	120304702	120304703	1			16.071758	0.0	15.658352	0.0	7.2785974	0.0
4	120369702	120369703	1			16.21681	0.0	15.776374	0.0	5.9566693	0.0
4	123105030	123105031	1			15.720048	0.0	15.195221	0.0	7.2785974	0.0
4	123105166	123105167	1			16.171295	0.0	15.712888	0.0	6.5416317	0.0
4	123105343	123105344	1			16.089485	0.0	15.651239	0.0	5.9566693	0.0
4	123105398	123105399	1			16.090464	0.0	15.667782	0.0	4.9566693	0.0
4	123105407	123105408	1			16.110859	0.0	15.681811	0.0	6.5416317	0.0
4	123105410	123105411	1			16.10506	0.0	15.680647	0.0	6.5416317	0.0
4	123105471	123105472	1			16.05982	0.0	15.613921	0.0	5.9566693	0.0
4	123105473	123105474	1			16.044754	0.0	15.610258	0.0	5.9566693	0.0
4	123105492	123105493	1			16.032589	0.0	15.589322	0.0	5.9566693	0.0
4	124594956	124594957	1			15.364864	0.0	14.834047	0.0	6.9566693	0.0
4	127419212	127419213	1			15.945507	0.0	15.503719	0.0	6.9566693	0.0
4	127971649	127971650	1			15.648773	0.0	15.1689	0.0	7.5416317	0.0
4	129020517	129020518	1			16.457266	0.0	16.093061	0.0	7.5416317	0.0
4	130037399	130037400	1			16.411804	0.0	16.013018	0.0	8.126595	0.0
4	131916023	131916024	1			15.659362	0.0	15.147154	0.0	6.9566693	0.0
4	131916035	131916036	1			15.804756	0.0	15.291383	0.0	7.2785974	0.0
4	131916207	131916208	1			16.675753	0.0	16.213041	0.0	7.9566693	0.0
4	132181860	132181861	1			16.095346	0.0	15.671302	0.0	6.9566693	0.0
4	133579872	133579873	1			16.12334	0.0	15.622433	0.0	6.5416317	0.0
4	134402500	134402501	1			16.223068	0.0	15.806566	0.0	7.7640243	0.0
4	134402541	134402542	1			16.239038	0.0	15.803362	0.0	7.2785974	0.0
4	134407525	134407526	1			16.773418	0.0	16.385826	0.0	8.4161005	0.0
4	135155356	135155357	1			15.708623	0.0	15.185406	0.0	6.5416317	0.0
4	136234385	136234386	1			16.39448	0.0	15.875329	0.0	7.7640243	0.0
4	137189526	137189527	1			16.21681	0.0	15.726487	0.0	6.9566693	0.0
4	138453300	138453301	1			15.584945	0.0	15.029569	0.0	6.9566693	0.0
4	140658270	140658271	1			16.288479	0.0	15.880406	0.0	7.7640243	0.0
4	140661773	140661774	1			16.013113	0.0	15.585596	0.0	7.9566693	0.0
4	140661777	140661778	1			16.006908	0.0	15.5781145	0.0	7.9566693	0.0
4	140661781	140661782	1			16.013113	0.0	15.575612	0.0	7.9566693	0.0
4	140661785	140661786	1			16.006908	0.0	15.568078	0.0	7.9566693	0.0
4	140661789	140661790	1			16.010014	0.0	15.5617695	0.0	7.9566693	0.0
4	140661793	140661794	1			16.00587	0.0	15.57185	0.0	7.5416317	0.0
4	140661950	140661951	1			16.211422	0.0	15.7522	0.0	7.9566693	0.0
4	140750337	140750338	1			16.252214	0.0	15.886477	0.0	7.2785974	0.0
4	140750464	140750465	1			16.247837	0.0	15.886477	0.0	6.9566693	0.0
4	140750480	140750481	1			16.26527	0.0	15.892522	0.0	6.9566693	0.0
4	140750534	140750535	1			16.036655	0.0	15.66543	0.0	6.5416317	0.0
4	140750545	140750546	1			16.071758	0.0	15.736604	0.0	7.2785974	0.0
4	140750679	140750680	1			16.135717	0.0	15.758834	0.0	5.9566693	0.0
4	140750714	140750715	1			16.088507	0.0	15.709468	0.0	6.9566693	0.0
4	142095587	142095588	1			16.101183	0.0	15.652428	0.0	8.126595	0.0
4	146067279	146067280	1			16.546246	0.0	16.048641	0.0	7.5416317	0.0
4	146067697	146067698	1			16.426601	0.0	15.941934	0.0	7.9566693	0.0
4	146067706	146067707	1			16.462566	0.0	15.9641075	0.0	7.9566693	0.0
4	146067783	146067784	1			16.52469	0.0	16.029568	0.0	8.126595	0.0
4	146067790	146067791	1			16.472357	0.0	15.98971	0.0	7.9566693	0.0
4	146475324	146475325	1			16.677055	0.0	16.106127	0.0	6.9566693	0.0
4	147275538	147275539	1			17.122385	0.0	16.588701	0.0	8.541632	0.0
4	147275542	147275543	1			17.111341	0.0	16.568707	0.0	8.541632	0.0
4	147276021	147276022	1			16.656721	0.0	16.1689	0.0	6.5416317	0.0
4	147276023	147276024	1			16.651428	0.0	16.158068	0.0	6.5416317	0.0
4	147738779	147738780	1			16.443548	0.0	15.976491	0.0	7.7640243	0.0
4	148070112	148070113	1			16.339575	0.0	15.915462	0.0	7.7640243	0.0
4	148952382	148952383	1			15.928099	0.0	15.536258	0.0	6.9566693	0.0
4	148952391	148952392	1			15.944426	0.0	15.556704	0.0	6.9566693	0.0
4	148952689	148952690	1			15.663312	0.0	15.323059	0.0	6.5416317	0.0
4	148952695	148952696	1			15.631399	0.0	15.280668	0.0	5.9566693	0.0
4	148952705	148952706	1			15.623309	0.0	15.292908	0.0	6.5416317	0.0
4	152375020	152375021	1			15.642116	0.0	15.217864	0.0	6.5416317	0.0
4	152375120	152375121	1			16.112787	0.0	15.646478	0.0	8.278597	0.0
4	154641327	154641328	1			16.32052	0.0	15.820372	0.0	6.9566693	0.0
4	155345572	155345573	1			16.051804	0.0	15.547793	0.0	7.5416317	0.0
4	156234042	156234043	1			16.598076	0.0	16.180473	0.0	7.5416317	0.0
4	156234058	156234059	1			16.649437	0.0	16.250393	0.0	7.2785974	0.0
4	156234071	156234072	1			16.618568	0.0	16.217865	0.0	7.5416317	0.0
5	3193814	3193815	1			16.353498	0.0	15.880406	0.0	8.657109	0.0
5	14025270	14025271	1			15.648773	0.0	15.138702	0.0	4.9566693	0.0
5	15935471	15935472	1			15.948749	0.0	15.514212	0.0	5.9566693	0.0
5	21373040	21373041	1			16.376944	0.0	15.921387	0.0	7.7640243	0.0
5	24383330	24383331	1			16.496918	0.0	16.096558	0.0	7.7640243	0.0
5	27261779	27261780	1			16.144222	0.0	15.725359	0.0	7.7640243	0.0
5	34322813	34322814	1			16.67249	0.0	16.178825	0.0	7.7640243	0.0
5	36252140	36252141	1			16.328007	0.0	15.751092	0.0	7.5416317	0.0
5	37890722	37890723	1			16.173143	0.0	15.747762	0.0	7.2785974	0.0
5	50034059	50034060	1			16.458025	0.0	16.093937	0.0	8.278597	0.0
5	64045677	64045678	1			15.055818	0.0	14.622433	0.0	-6.643856	0.0
5	69340452	69340453	1			16.367289	0.0	15.920401	0.0	7.2785974	0.0
5	69341468	69341469	1			15.877981	0.0	15.50635	0.0	7.2785974	0.0
5	69341606	69341607	1			15.103124	0.0	14.583106	0.0	6.5416317	0.0
