5	131538153	131538153	2	7
8	120268743	120268743	1	14
8	120268743	120268743	2	14
4	131916023	131916023	1	5
4	131916023	131916023	2	7
12	46819305	46819305	1	2
12	46819305	46819305	2	2
6	94281701	94281701	1	2
6	94281701	94281701	2	2
15	72546959	72546959	1	4
15	72546959	72546959	2	4
2	130638082	130638082	1	6
2	130638082	130638082	2	6
8	84912704	84912704	1	9
8	84912704	84912704	2	9
4	81442919	81442919	1	5
4	81442919	81442919	2	6
17	26439144	26439144	1	17
17	26439144	26439144	2	19
11	83851560	83851560	1	2
11	83851560	83851560	2	2
10	114801481	114801481	1	3
10	114801481	114801481	2	3
8	17535333	17535333	1	3
8	17535333	17535333	2	3
17	36216394	36216394	1	13
17	36216394	36216394	2	12
6	122609544	122609544	1	10
6	122609544	122609544	2	10
18	9214905	9214905	1	9
18	9214905	9214905	2	9
5	131538133	131538133	1	8
5	131538133	131538133	2	8
16	20804402	20804402	1	4
16	20804402	20804402	2	3
9	21037816	21037816	1	15
9	21037816	21037816	2	15
2	133554559	133554559	1	11
2	133554559	133554559	2	11
12	19704276	19704276	1	16
12	19704276	19704276	2	16
2	63184245	63184245	1	5
2	63184245	63184245	2	5
6	83161570	83161570	1	13
6	83161570	83161570	2	13
18	59175739	59175739	1	9
18	59175739	59175739	2	10
3	158561364	158561364	1	6
3	158561364	158561364	2	6
4	147276021	147276021	1	13
4	147276021	147276021	2	13
19	61225630	61225630	1	4
19	61225630	61225630	2	4
17	36216209	36216209	1	15
17	36216209	36216209	2	15
7	27657955	27657955	1	6
7	27657955	27657955	2	6
9	91364483	91364483	1	8
9	91364483	91364483	2	8
2	57111502	57111502	1	2
2	57111502	57111502	2	2
10	70599111	70599111	1	1
10	70599111	70599111	2	1
13	112443509	112443509	1	8
13	112443509	112443509	2	8
10	103028768	103028768	1	7
10	103028768	103028768	2	7
19	5742376	5742376	1	11
19	5742376	5742376	2	11
12	49383670	49383670	1	4
12	49383670	49383670	2	4
2	61815608	61815608	1	1
2	61815608	61815608	2	1
18	22344063	22344063	1	9
18	22344063	22344063	2	9
12	108328044	108328044	1	2
12	108328044	108328044	2	2
19	5751185	5751185	1	14
19	5751185	5751185	2	14
4	134402541	134402541	1	8
4	134402541	134402541	2	8
4	123105471	123105471	1	5
4	123105471	123105471	2	5
1	55363551	55363551	1	6
1	55363551	55363551	2	6
8	48555065	48555065	1	10
8	48555065	48555065	2	10
12	46819179	46819179	1	6
12	46819179	46819179	2	6
10	103029442	103029442	1	9
10	103029442	103029442	2	9
13	41078865	41078865	1	10
13	41078865	41078865	2	10
11	116108298	116108298	1	4
11	116108298	116108298	2	4
1	42697622	42697622	1	5
1	42697622	42697622	2	5
19	37693429	37693429	1	6
19	37693429	37693429	2	6
1	185455219	185455219	1	6
1	185455219	185455219	2	6
3	124321088	124321088	1	3
3	124321088	124321088	2	3
11	61147591	61147591	1	8
11	61147591	61147591	2	8
11	96007033	96007033	1	2
11	96007033	96007033	2	2
8	121117019	121117019	1	13
8	121117019	121117019	2	13
4	46344139	46344139	1	3
4	46344139	46344139	2	3
13	60176260	60176260	1	8
13	60176260	60176260	2	8
13	41220504	41220504	1	5
13	41220504	41220504	2	5
17	62880471	62880471	1	3
17	62880471	62880471	2	3
7	70361446	70361446	1	2
7	70361446	70361446	2	2
1	42491877	42491877	1	5
1	42491877	42491877	2	5
7	133124588	133124588	1	8
7	133124588	133124588	2	8
1	89931154	89931154	1	12
1	89931154	89931154	2	12
3	62340384	62340384	1	4
3	62340384	62340384	2	4
7	99539905	99539905	1	3
7	99539905	99539905	2	3
7	143476101	143476101	1	6
7	143476101	143476101	2	6
18	22343957	22343957	1	12
18	22343957	22343957	2	12
4	76449811	76449811	1	4
4	76449811	76449811	2	4
12	20312159	20312159	1	4
12	20312159	20312159	2	4
7	134225114	134225114	1	5
7	134225114	134225114	2	7
8	92855486	92855486	1	7
8	92855486	92855486	2	7
7	118596514	118596514	1	11
7	118596514	118596514	2	11
15	98895289	98895289	1	8
15	98895289	98895289	2	8
10	109010638	109010638	1	6
10	109010638	109010638	2	6
8	78436416	78436416	1	11
8	78436416	78436416	2	11
16	35156527	35156527	1	9
16	35156527	35156527	2	8
19	6830384	6830384	1	8
19	6830384	6830384	2	8
16	9995609	9995609	1	11
16	9995609	9995609	2	11
1	13126903	13126903	1	5
1	13126903	13126903	2	5
11	96345964	96345964	1	8
11	96345964	96345964	2	8
4	146067697	146067697	1	12
4	146067697	146067697	2	12
17	62880488	62880488	1	5
17	62880488	62880488	2	5
4	148952705	148952705	1	6
4	148952705	148952705	2	6
11	53478875	53478875	1	9
11	53478875	53478875	2	9
7	37624410	37624410	1	5
7	37624410	37624410	2	5
4	43632236	43632236	1	11
4	43632236	43632236	2	10
17	68841158	68841158	1	8
17	68841158	68841158	2	8
11	33203583	33203583	1	4
11	33203583	33203583	2	5
19	27217362	27217362	1	3
19	27217362	27217362	2	3
2	77816438	77816438	1	7
2	77816438	77816438	2	7
5	101765744	101765744	1	6
5	101765744	101765744	2	6
15	95527878	95527878	1	8
15	95527878	95527878	2	8
6	63257495	63257495	1	8
6	63257495	63257495	2	8
11	21993733	21993733	1	4
11	21993733	21993733	2	4
18	65505742	65505742	1	12
18	65505742	65505742	2	13
19	43833663	43833663	1	4
19	43833663	43833663	2	5
15	102460354	102460354	1	7
15	102460354	102460354	2	7
17	35439634	35439634	1	13
17	35439634	35439634	2	12
8	125669727	125669727	1	6
8	125669727	125669727	2	6
17	32659592	32659592	1	12
17	32659592	32659592	2	12
10	33624566	33624566	1	5
10	33624566	33624566	2	5
5	50034059	50034059	1	12
5	50034059	50034059	2	12
5	146461780	146461780	1	6
5	146461780	146461780	2	7
13	60687073	60687073	1	9
13	60687073	60687073	2	9
14	63123900	63123900	1	11
14	63123900	63123900	2	12
11	102399398	102399398	1	5
11	102399398	102399398	2	5
5	125918109	125918109	1	7
5	125918109	125918109	2	7
14	61689834	61689834	1	8
14	61689834	61689834	2	8
11	102480494	102480494	1	9
11	102480494	102480494	2	9
5	111229233	111229233	1	21
5	111229233	111229233	2	20
11	59312571	59312571	1	7
11	59312571	59312571	2	7
8	117856271	117856271	1	12
8	117856271	117856271	2	12
8	11356829	11356829	1	12
8	11356829	11356829	2	12
4	43425437	43425437	1	8
4	43425437	43425437	2	8
10	121161559	121161559	1	11
10	121161559	121161559	2	12
5	64045677	64045677	1	3
5	64045677	64045677	2	3
8	84918147	84918147	1	10
8	84918147	84918147	2	10
10	120558188	120558188	1	12
10	120558188	120558188	2	12
3	127123714	127123714	1	8
3	127123714	127123714	2	8
13	60687050	60687050	1	8
13	60687050	60687050	2	8
6	145710152	145710152	1	13
6	145710152	145710152	2	13
19	34746667	34746667	1	11
19	34746667	34746667	2	11
19	43833683	43833683	1	6
19	43833683	43833683	2	6
15	79879275	79879275	1	9
15	79879275	79879275	2	10
7	58836954	58836954	1	10
7	58836954	58836954	2	10
1	85109189	85109189	1	23
1	85109189	85109189	2	23
17	35439648	35439648	1	13
17	35439648	35439648	2	13
2	93365728	93365728	1	14
2	93365728	93365728	2	14
7	99594858	99594858	1	7
7	99594858	99594858	2	7
12	19954370	19954370	1	10
12	19954370	19954370	2	10
13	38503124	38503124	1	4
13	38503124	38503124	2	4
9	44692257	44692257	1	11
9	44692257	44692257	2	11
4	135155356	135155356	1	10
4	135155356	135155356	2	10
15	26895770	26895770	1	10
15	26895770	26895770	2	10
2	63184163	63184163	1	5
2	63184163	63184163	2	5
16	28596352	28596352	1	4
16	28596352	28596352	2	4
9	55546219	55546219	1	10
9	55546219	55546219	2	10
12	61524739	61524739	1	7
12	61524739	61524739	2	7
11	79140423	79140423	1	14
11	79140423	79140423	2	14
6	129451759	129451759	1	11
6	129451759	129451759	2	11
5	142963620	142963620	1	5
5	142963620	142963620	2	5
7	138397946	138397946	1	9
7	138397946	138397946	2	9
11	20762369	20762369	1	0
11	20762369	20762369	2	0
11	82580265	82580265	1	12
11	82580265	82580265	2	12
1	126925769	126925769	1	12
1	126925769	126925769	2	12
6	134388746	134388746	1	6
6	134388746	134388746	2	6
14	67146752	67146752	1	12
14	67146752	67146752	2	12
17	56763026	56763026	1	3
17	56763026	56763026	2	3
16	21205921	21205921	1	6
16	21205921	21205921	2	6
8	34810101	34810101	1	9
8	34810101	34810101	2	8
12	18853854	18853854	1	4
12	18853854	18853854	2	4
2	131524854	131524854	1	11
2	131524854	131524854	2	11
9	83111477	83111477	1	6
9	83111477	83111477	2	6
7	133124788	133124788	1	8
7	133124788	133124788	2	8
9	110873915	110873915	1	7
9	110873915	110873915	2	7
5	120463254	120463254	1	12
5	120463254	120463254	2	12
12	56438729	56438729	1	6
12	56438729	56438729	2	6
9	110684580	110684580	1	9
9	110684580	110684580	2	9
2	164171874	164171874	1	14
2	164171874	164171874	2	14
2	154221007	154221007	1	5
2	154221007	154221007	2	5
2	147180836	147180836	1	6
2	147180836	147180836	2	6
12	20196411	20196411	1	8
12	20196411	20196411	2	8
5	120462994	120462994	1	6
5	120462994	120462994	2	6
4	127419212	127419212	1	12
4	127419212	127419212	2	12
5	3193814	3193814	1	10
5	3193814	3193814	2	10
17	25568593	25568593	1	9
17	25568593	25568593	2	9
7	4845027	4845027	1	8
7	4845027	4845027	2	8
10	120422379	120422379	1	14
10	120422379	120422379	2	14
8	84918158	84918158	1	11
8	84918158	84918158	2	11
9	14718160	14718160	1	11
9	14718160	14718160	2	11
7	80081360	80081360	1	10
7	80081360	80081360	2	10
8	105259345	105259345	1	8
8	105259345	105259345	2	8
12	20312384	20312384	1	8
12	20312384	20312384	2	8
10	44456843	44456843	1	4
10	44456843	44456843	2	4
2	59829395	59829395	1	5
2	59829395	59829395	2	5
8	117856328	117856328	1	11
8	117856328	117856328	2	11
3	84478979	84478979	1	12
3	84478979	84478979	2	12
17	69439607	69439607	1	3
17	69439607	69439607	2	3
8	104555391	104555391	1	19
8	104555391	104555391	2	18
8	120832255	120832255	1	4
8	120832255	120832255	2	4
13	100752695	100752695	1	18
13	100752695	100752695	2	18
4	132181860	132181860	1	15
4	132181860	132181860	2	15
16	21247270	21247270	1	14
16	21247270	21247270	2	14
8	84771960	84771960	1	16
8	84771960	84771960	2	16
10	88390758	88390758	1	15
10	88390758	88390758	2	15
10	5491389	5491389	1	15
10	5491389	5491389	2	16
14	61689950	61689950	1	10
14	61689950	61689950	2	10
4	137189526	137189526	1	13
4	137189526	137189526	2	13
3	17787694	17787694	1	13
3	17787694	17787694	2	13
14	63123892	63123892	1	10
14	63123892	63123892	2	10
10	61632621	61632621	1	7
10	61632621	61632621	2	7
11	102606002	102606002	1	10
11	102606002	102606002	2	10
11	69119878	69119878	1	4
11	69119878	69119878	2	4
4	124594956	124594956	1	5
4	124594956	124594956	2	5
17	28926372	28926372	1	12
17	28926372	28926372	2	12
10	4430456	4430456	1	13
10	4430456	4430456	2	13
4	127971649	127971649	1	9
4	127971649	127971649	2	9
2	33975929	33975929	1	10
2	33975929	33975929	2	10
4	148070112	148070112	1	11
4	148070112	148070112	2	11
4	58206296	58206296	1	8
4	58206296	58206296	2	8
6	86505758	86505758	1	9
6	86505758	86505758	2	9
14	61689932	61689932	1	12
14	61689932	61689932	2	12
4	74013920	74013920	1	5
4	74013920	74013920	2	5
6	83135560	83135560	1	17
6	83135560	83135560	2	17
4	8939035	8939035	1	7
4	8939035	8939035	2	7
8	84731629	84731629	1	8
8	84731629	84731629	2	8
2	122665822	122665822	1	9
2	122665822	122665822	2	9
6	8957108	8957108	1	1
6	8957108	8957108	2	1
11	85886588	85886588	1	1
11	85886588	85886588	2	1
19	37918755	37918755	1	5
19	37918755	37918755	2	5
11	22007183	22007183	1	9
11	22007183	22007183	2	9
12	112665757	112665757	1	13
12	112665757	112665757	2	13
19	6565364	6565364	1	14
19	6565364	6565364	2	14
15	73176975	73176975	1	17
15	73176975	73176975	2	19
5	75922099	75922099	1	6
5	75922099	75922099	2	6
5	112979308	112979308	1	14
5	112979308	112979308	2	14
5	73538999	73538999	1	5
5	73538999	73538999	2	5
3	100395083	100395083	1	5
3	100395083	100395083	2	5
5	117308078	117308078	1	5
5	117308078	117308078	2	5
9	64918722	64918722	1	5
9	64918722	64918722	2	5
19	56631595	56631595	1	12
19	56631595	56631595	2	12
8	127828007	127828007	1	2
8	127828007	127828007	2	2
11	96332814	96332814	1	12
11	96332814	96332814	2	12
8	34810240	34810240	1	7
8	34810240	34810240	2	7
11	4954035	4954035	1	7
11	4954035	4954035	2	7
15	100728625	100728625	1	8
15	100728625	100728625	2	8
12	110855343	110855343	1	12
12	110855343	110855343	2	12
6	72676083	72676083	1	7
6	72676083	72676083	2	7
17	35425290	35425290	1	26
17	35425290	35425290	2	25
19	6830204	6830204	1	9
19	6830204	6830204	2	9
7	128182014	128182014	1	6
7	128182014	128182014	2	6
8	120268534	120268534	1	13
8	120268534	120268534	2	13
16	18624828	18624828	1	7
16	18624828	18624828	2	7
2	158191198	158191198	1	7
2	158191198	158191198	2	7
11	20477838	20477838	1	5
11	20477838	20477838	2	5
12	22745402	22745402	1	8
12	22745402	22745402	2	8
4	147738779	147738779	1	16
4	147738779	147738779	2	16
7	34647299	34647299	1	18
7	34647299	34647299	2	18
18	25753144	25753144	1	5
18	25753144	25753144	2	5
12	111998696	111998696	1	12
12	111998696	111998696	2	12
2	124938346	124938346	1	6
2	124938346	124938346	2	6
3	132871461	132871461	1	18
3	132871461	132871461	2	18
9	104874038	104874038	1	19
9	104874038	104874038	2	19
18	9214913	9214913	1	9
18	9214913	9214913	2	9
5	115533582	115533582	1	12
5	115533582	115533582	2	12
17	88791846	88791846	1	6
17	88791846	88791846	2	6
11	53508268	53508268	1	14
11	53508268	53508268	2	14
7	80845973	80845973	1	3
7	80845973	80845973	2	3
1	134998387	134998387	1	2
1	134998387	134998387	2	2
12	18514577	18514577	1	7
12	18514577	18514577	2	6
16	4419191	4419191	1	10
16	4419191	4419191	2	10
12	49391311	49391311	1	7
12	49391311	49391311	2	7
18	83051675	83051675	1	8
18	83051675	83051675	2	8
14	75192890	75192890	1	7
14	75192890	75192890	2	7
17	71986386	71986386	1	9
17	71986386	71986386	2	9
11	113499146	113499146	1	7
11	113499146	113499146	2	7
9	119146607	119146607	1	15
9	119146607	119146607	2	15
1	135374460	135374460	1	4
1	135374460	135374460	2	4
4	120369702	120369702	1	3
4	120369702	120369702	2	3
2	63184156	63184156	1	5
2	63184156	63184156	2	5
15	76090097	76090097	1	10
15	76090097	76090097	2	10
15	87625507	87625507	1	4
15	87625507	87625507	2	4
6	83702581	83702581	1	6
6	83702581	83702581	2	6
19	45078654	45078654	1	18
19	45078654	45078654	2	18
5	150599707	150599707	1	9
5	150599707	150599707	2	9
11	51647045	51647045	1	14
11	51647045	51647045	2	14
9	107993263	107993263	1	3
9	107993263	107993263	2	3
13	112443517	112443517	1	8
13	112443517	112443517	2	8
11	12756587	12756587	1	0
11	12756587	12756587	2	0
2	172042259	172042259	1	15
2	172042259	172042259	2	14
13	102639929	102639929	1	14
13	102639929	102639929	2	14
10	7839844	7839844	1	4
10	7839844	7839844	2	4
8	61283939	61283939	1	6
8	61283939	61283939	2	6
13	71959658	71959658	1	11
13	71959658	71959658	2	11
17	35439620	35439620	1	12
17	35439620	35439620	2	12
6	134388730	134388730	1	5
6	134388730	134388730	2	5
17	49435258	49435258	1	14
17	49435258	49435258	2	14
8	35588987	35588987	1	17
8	35588987	35588987	2	17
13	10045858	10045858	1	3
13	10045858	10045858	2	3
3	138644699	138644699	1	11
3	138644699	138644699	2	10
13	114933593	114933593	1	4
13	114933593	114933593	2	4
8	108715701	108715701	1	0
8	108715701	108715701	2	0
4	76449960	76449960	1	5
4	76449960	76449960	2	5
10	79881969	79881969	1	16
10	79881969	79881969	2	16
15	71727965	71727965	1	2
15	71727965	71727965	2	2
4	109974787	109974787	1	6
4	109974787	109974787	2	6
13	97291295	97291295	1	4
13	97291295	97291295	2	4
8	47352471	47352471	1	7
8	47352471	47352471	2	7
5	97935757	97935757	1	7
5	97935757	97935757	2	7
4	133579872	133579872	1	11
4	133579872	133579872	2	11
15	89068300	89068300	1	9
15	89068300	89068300	2	9
10	98343301	98343301	1	0
10	98343301	98343301	2	0
18	31939300	31939300	1	6
18	31939300	31939300	2	6
1	132767697	132767697	1	10
1	132767697	132767697	2	10
12	22745383	22745383	1	8
12	22745383	22745383	2	8
5	71095917	71095917	1	3
5	71095917	71095917	2	3
1	164693668	164693668	1	0
1	164693668	164693668	2	0
2	165407774	165407774	1	9
2	165407774	165407774	2	9
2	127552852	127552852	1	1
2	127552852	127552852	2	1
14	74643113	74643113	1	6
14	74643113	74643113	2	6
16	94123505	94123505	1	2
16	94123505	94123505	2	2
10	60685807	60685807	1	9
10	60685807	60685807	2	8
12	22906098	22906098	1	10
12	22906098	22906098	2	10
19	7096468	7096468	1	17
19	7096468	7096468	2	17
1	58165381	58165381	1	15
1	58165381	58165381	2	15
12	85475616	85475616	1	13
12	85475616	85475616	2	13
4	83285066	83285066	1	2
4	83285066	83285066	2	2
11	116108405	116108405	1	8
11	116108405	116108405	2	8
3	135698636	135698636	1	15
3	135698636	135698636	2	15
3	148918425	148918425	1	9
3	148918425	148918425	2	8
12	20197016	20197016	1	13
12	20197016	20197016	2	13
7	4845135	4845135	1	5
7	4845135	4845135	2	5
15	73893927	73893927	1	9
15	73893927	73893927	2	9
8	23043941	23043941	1	9
8	23043941	23043941	2	9
6	82091890	82091890	1	5
6	82091890	82091890	2	5
7	44697236	44697236	1	12
7	44697236	44697236	2	12
9	119028888	119028888	1	11
9	119028888	119028888	2	11
7	45405500	45405500	1	6
7	45405500	45405500	2	6
5	137310258	137310258	1	7
5	137310258	137310258	2	7
14	4726410	4726410	1	0
14	4726410	4726410	2	0
17	25867240	25867240	1	14
17	25867240	25867240	2	14
4	140750480	140750480	1	10
4	140750480	140750480	2	9
16	32696999	32696999	1	15
16	32696999	32696999	2	15
3	84478982	84478982	1	12
3	84478982	84478982	2	12
7	27657930	27657930	1	6
7	27657930	27657930	2	6
16	91447599	91447599	1	12
16	91447599	91447599	2	13
12	20614980	20614980	1	11
12	20614980	20614980	2	12
2	74682449	74682449	1	3
2	74682449	74682449	2	1
10	21882266	21882266	1	6
10	21882266	21882266	2	5
11	90687994	90687994	1	11
11	90687994	90687994	2	12
11	120630508	120630508	1	7
11	120630508	120630508	2	7
5	21373040	21373040	1	11
5	21373040	21373040	2	11
5	92928120	92928120	1	10
5	92928120	92928120	2	10
8	94905175	94905175	1	8
8	94905175	94905175	2	8
11	42182447	42182447	1	8
11	42182447	42182447	2	8
2	7063783	7063783	1	12
2	7063783	7063783	2	12
3	98991488	98991488	1	5
3	98991488	98991488	2	5
9	107305992	107305992	1	5
9	107305992	107305992	2	5
10	120558197	120558197	1	13
10	120558197	120558197	2	13
8	92063762	92063762	1	12
8	92063762	92063762	2	12
1	13659712	13659712	1	9
1	13659712	13659712	2	9
6	29496474	29496474	1	7
6	29496474	29496474	2	8
5	72219795	72219795	1	9
5	72219795	72219795	2	9
11	22007227	22007227	1	6
11	22007227	22007227	2	6
8	84201708	84201708	1	8
8	84201708	84201708	2	8
9	71215446	71215446	1	1
9	71215446	71215446	2	1
12	22906237	22906237	1	15
12	22906237	22906237	2	17
10	44206135	44206135	1	0
10	44206135	44206135	2	0
8	120832236	120832236	1	7
8	120832236	120832236	2	7
2	93365751	93365751	1	12
2	93365751	93365751	2	12
11	42182440	42182440	1	8
11	42182440	42182440	2	8
7	99510167	99510167	1	10
7	99510167	99510167	2	10
5	27261779	27261779	1	6
5	27261779	27261779	2	6
5	129155543	129155543	1	5
5	129155543	129155543	2	5
10	122738407	122738407	1	15
10	122738407	122738407	2	15
17	29434835	29434835	1	6
17	29434835	29434835	2	6
18	82545776	82545776	1	17
18	82545776	82545776	2	17
11	81371989	81371989	1	8
11	81371989	81371989	2	8
12	109408834	109408834	1	14
12	109408834	109408834	2	14
11	88687323	88687323	1	8
11	88687323	88687323	2	8
5	122950716	122950716	1	5
5	122950716	122950716	2	5
11	29825373	29825373	1	8
11	29825373	29825373	2	8
11	94591678	94591678	1	5
11	94591678	94591678	2	5
10	60944331	60944331	1	10
10	60944331	60944331	2	10
3	101367450	101367450	1	11
3	101367450	101367450	2	11
19	43601519	43601519	1	9
19	43601519	43601519	2	10
2	57111641	57111641	1	9
2	57111641	57111641	2	9
2	147180936	147180936	1	5
2	147180936	147180936	2	5
11	93098216	93098216	1	6
11	93098216	93098216	2	6
5	128601886	128601886	1	10
5	128601886	128601886	2	10
3	52180554	52180554	1	12
3	52180554	52180554	2	14
4	146475324	146475324	1	7
4	146475324	146475324	2	8
2	152156224	152156224	1	18
2	152156224	152156224	2	18
7	102106941	102106941	1	9
7	102106941	102106941	2	9
18	42395730	42395730	1	4
18	42395730	42395730	2	4
8	125669766	125669766	1	4
8	125669766	125669766	2	4
19	30451132	30451132	1	24
19	30451132	30451132	2	24
2	75425568	75425568	1	12
2	75425568	75425568	2	12
8	70742982	70742982	1	6
8	70742982	70742982	2	5
4	53264088	53264088	1	8
4	53264088	53264088	2	7
9	53390605	53390605	1	14
9	53390605	53390605	2	14
13	18218858	18218858	1	10
13	18218858	18218858	2	10
6	88019697	88019697	1	9
6	88019697	88019697	2	9
4	117749676	117749676	1	3
4	117749676	117749676	2	3
17	44129495	44129495	1	18
17	44129495	44129495	2	18
7	19734468	19734468	1	9
7	19734468	19734468	2	9
12	22466728	22466728	1	8
12	22466728	22466728	2	8
13	76384398	76384398	1	8
13	76384398	76384398	2	8
3	82876385	82876385	1	5
3	82876385	82876385	2	5
14	70079771	70079771	1	8
14	70079771	70079771	2	8
2	93014386	93014386	1	9
2	93014386	93014386	2	8
16	30171950	30171950	1	12
16	30171950	30171950	2	12
4	130037399	130037399	1	14
4	130037399	130037399	2	14
14	54408731	54408731	1	19
14	54408731	54408731	2	19
11	90033356	90033356	1	6
11	90033356	90033356	2	6
11	87240694	87240694	1	13
11	87240694	87240694	2	13
13	60348033	60348033	1	5
13	60348033	60348033	2	5
19	6934317	6934317	1	6
19	6934317	6934317	2	6
9	118468350	118468350	1	9
9	118468350	118468350	2	8
6	31613185	31613185	1	8
6	31613185	31613185	2	8
13	58806665	58806665	1	5
13	58806665	58806665	2	5
14	65326541	65326541	1	12
14	65326541	65326541	2	13
11	67675679	67675679	1	13
11	67675679	67675679	2	12
6	51012356	51012356	1	5
6	51012356	51012356	2	5
7	81453980	81453980	1	10
7	81453980	81453980	2	10
1	112416723	112416723	1	10
1	112416723	112416723	2	10
9	65180674	65180674	1	1
9	65180674	65180674	2	1
8	12390001	12390001	1	10
8	12390001	12390001	2	10
